Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Jalen Ramsey,JAX,CB,96,24,Florida State,97,27,80,18,69,72,55,16,76,24,72,93,69,73,41,64,21,72,86,96,208,10/24/1994,12,3,21860000,42,33,78,92,36,20,34,92,33,94,86,24,97,45,35,1,27,81,26,17,33,58,8185,91,71,68,18,Right,17,15200000,10,98,21,50,34,90,78,34,12576,cp87moa7ouc6o6k7vhtn98htkk\n
Calais Campbell,JAX,LE,92,33,Miami,96,35,10,19,92,20,10,6,89,3,41,83,15,80,89,15,45,92,97,27,300,9/1/1986,2,11,51000000,41,6,15,93,10,93,12,73,45,85,80,6,20,45,84,1,12,85,6,30,45,89,655,92,46,16,30,Right,14,9000000,45,35,6,93,45,80,26,45,20369,d7p96588iguqhorefj83q4hn84\n
A.J. Bouye,JAX,CB,88,28,UCF,91,27,65,14,66,74,54,6,78,10,71,94,74,72,40,62,35,58,83,89,191,8/16/1991,10,6,57500000,35,6,77,90,20,21,17,89,35,91,72,6,86,39,37,1,25,48,6,11,35,54,6917,91,65,57,10,Right,10,10000000,35,92,6,58,35,91,67,35,17598,fjtqq6m3beeiarqhviv6574ubg\n
Telvin Smith,JAX,ROLB,88,28,Florida State,91,25,15,27,64,58,60,6,94,12,73,89,52,75,58,62,45,88,90,78,215,4/11/1991,7,5,33690000,56,6,62,86,22,50,12,87,45,78,74,6,73,45,49,1,12,86,6,20,45,87,6591,87,64,31,20,Right,15,12100000,45,57,6,87,45,88,46,45,12426,hs5d7hov08jn4egl8821o7q49o\n
Brandon Linder,JAX,C,86,27,Miami,86,20,10,86,89,24,10,6,30,5,35,78,16,78,10,12,88,33,92,12,315,1/25/1992,5,5,53500000,27,6,28,10,10,65,12,61,89,66,88,6,12,33,10,1,12,12,6,12,90,86,6970,79,35,8,12,Right,10,130000,87,10,6,33,84,60,18,85,17774,o05arhqlst71j2i66jt1agck5o\n
Andrew Norwell,JAX,LG,85,27,Ohio State,92,22,10,62,87,10,15,6,58,5,40,74,10,78,35,15,81,45,91,25,325,10/25/1991,5,5,51500000,21,6,10,40,15,68,12,62,83,72,85,6,15,10,45,1,15,55,6,22,88,85,7256,82,40,6,18,Right,15,15000000,86,10,6,54,80,49,11,85,2452,adkqm75e7fb81uuokb5tv9fjpc\n
Yannick Ngakoue,JAX,RE,84,24,Maryland,86,22,9,19,80,29,17,6,83,6,41,88,25,74,89,19,44,81,89,49,246,3/31/1995,3,3,3840000,26,6,27,82,13,91,12,83,44,82,86,6,46,32,78,1,17,81,6,19,45,79,8162,83,44,20,21,Right,18,850000,44,23,6,59,45,84,30,44,20435,gasl2i25ja52j34rp9v09hiqf0\n
Myles Jack,JAX,MLB,83,23,UCLA,86,22,65,25,74,75,59,18,83,54,68,90,62,73,62,57,45,83,86,82,244,9/3/1995,48,3,3530000,74,26,73,83,64,44,46,87,44,91,86,27,74,79,51,1,50,83,22,19,43,85,8066,96,76,54,21,Right,38,2810000,45,53,20,71,44,88,69,44,2608,ofand4n588uc458gmaui01kuek\n
Leonard Fournette,JAX,HB,81,24,LSU,82,46,25,45,84,79,56,24,39,48,69,90,82,72,35,54,53,41,82,20,228,1/18/1995,40,2,9270000,90,35,85,25,55,27,19,92,43,71,78,31,11,84,35,1,51,50,29,20,38,43,8556,89,92,82,18,Right,15,17880000,49,15,25,40,38,84,75,32,17561,3nmt5gha1e9hdjcesv81epl94c\n
Marcell Dareus,JAX,DT,80,29,Alabama,79,25,10,39,94,39,15,6,83,7,35,83,10,75,52,15,45,89,89,34,331,3/13/1990,3,8,22340000,40,6,10,83,15,99,12,72,45,69,92,6,25,55,74,1,15,87,6,20,45,89,4939,76,40,10,20,Right,16,5750000,45,15,6,72,45,67,12,45,17713,ia2rtbvk9626mgb6jakcohgs8k\n
Marqise Lee,JAX,WR,80,27,USC,85,42,81,34,54,85,83,18,30,84,86,90,81,72,10,86,51,25,85,25,196,11/25/1991,82,5,26250000,49,37,88,20,84,11,26,89,33,90,84,30,13,65,10,1,78,12,30,30,20,54,6964,95,76,83,30,Right,26,7000000,35,18,23,40,29,92,85,25,2468,uhl5cbpb5dqhlota4k0dkcbnuc\n
Josh Lambo,JAX,K,79,28,Texas AM,62,29,10,10,49,16,10,10,29,10,35,64,25,72,10,12,19,31,92,12,215,11/19/1990,10,4,12000000,15,35,21,10,10,4,15,67,10,72,55,11,12,11,10,1,12,11,33,90,10,10,7525,85,45,15,96,Right,16,3520000,16,10,25,24,10,72,25,10,2793,kmf6o8nmhelpabk33nbh01r4fiai91npjv0ehtnmcjt8aviae7cg\n
Dede Westbrook,JAX,WR,79,25,Oklahoma,84,32,86,20,57,83,82,23,39,82,83,92,67,72,10,83,44,23,83,26,178,11/21/1993,76,2,2420000,46,27,88,20,84,12,24,93,13,83,77,28,17,67,10,1,76,26,22,24,23,40,8772,95,70,79,22,Right,20,640000,33,15,18,28,10,94,81,20,13257,c80or41pg1mq3apgu5lpurccd4\n
Jake Ryan,JAX,MLB,78,27,Michigan,80,25,10,20,76,35,15,6,85,6,60,88,20,74,57,15,45,86,85,72,240,2/27/1992,5,4,6000000,55,6,35,79,10,47,12,85,45,84,79,6,59,38,65,1,20,82,6,29,45,80,7306,85,60,16,28,Right,10,1000000,45,48,6,78,45,84,31,45,1286,qf6o1s3ru9qbeb0m42kfjqv99k\n
Josh Allen,JAX,LE,77,22,Kentucky,73,24,20,12,82,53,61,6,85,40,74,88,48,77,76,60,45,83,93,60,262,7/13/1997,36,0,2000000,51,6,55,75,48,41,12,86,45,81,91,6,52,52,64,1,44,82,6,17,45,84,9365,88,67,37,15,Right,10,20750000,45,58,6,74,45,83,45,45,10099,1avqha3kcf01upi80j9diaclds\n
Keelan Cole,JAX,WR,77,26,Kentucky Wesleyan,80,23,74,31,67,82,84,6,33,81,80,91,79,73,10,88,52,26,90,25,195,4/20/1993,80,2,1680000,64,15,83,17,80,84,22,89,29,86,84,10,17,73,10,1,79,18,10,19,12,51,9160,91,71,75,19,Right,24,0,42,15,6,28,25,90,78,12,2621,7m1j5o3rm6icv17hnd171bj77k\n
Nick Foles,JAX,QB,77,30,Arizona,83,87,10,20,66,28,22,82,30,11,41,74,30,78,10,18,17,25,87,20,243,1/20/1989,10,7,42870000,29,87,33,15,26,7,72,71,30,79,77,80,15,39,10,1,12,12,83,25,25,30,5168,90,62,40,25,Right,87,45130000,11,10,83,25,20,69,28,15,13201,b8gq3rqcan2qhkuu87fnfqhqp4\n
Taven Bryan,JAX,RE,75,23,Florida,59,22,10,30,93,34,23,8,83,5,31,85,26,76,66,18,45,81,94,29,291,3/11/1996,3,1,4680000,53,13,32,61,10,90,13,76,45,84,94,7,22,37,81,1,12,87,10,13,45,87,8828,86,37,33,18,Right,15,5480000,45,20,7,74,45,78,28,45,20356,8nf0rot30jo8vpkopavoojpkv4\n
Chris Conley,JAX,WR,75,26,Georgia,81,35,75,24,69,79,81,22,35,77,82,91,73,75,10,83,65,35,90,25,205,10/25/1992,75,4,3600000,56,24,78,25,76,18,22,92,39,98,74,19,20,62,10,1,80,15,22,20,25,44,7058,87,72,67,20,Right,20,1000000,40,30,20,35,32,84,64,30,12373,uvf53nkgnahbqiu1cb6f2fa22g\n
James O'Shaughnessy,JAX,TE,75,27,Illinois St.,74,35,25,51,68,76,75,22,47,60,81,88,69,76,33,76,74,42,85,25,245,1/14/1992,53,4,1750000,60,35,74,30,64,80,14,83,73,84,72,35,15,56,40,1,75,49,33,14,57,66,7779,82,72,72,15,Right,10,450000,58,25,30,45,70,79,70,55,12456,lvv7l216ufi6rlhd8e1cgb6clg\n
Alfred Blue,JAX,HB,73,28,LSU,82,30,74,49,71,82,72,15,40,58,65,90,74,74,10,66,40,29,79,20,229,4/27/1991,52,5,500000,84,30,80,20,64,23,18,86,30,81,78,15,15,84,10,1,64,20,25,25,46,47,6347,86,91,76,25,Right,17,240000,57,20,20,11,24,81,68,40,9766,l400u2v16h2vm4n9k9mjk9tnm8\n
D.J. Hayden,JAX,CB,73,29,Houston,74,30,45,18,57,78,48,6,68,10,65,90,79,71,54,60,35,67,80,73,190,6/27/1990,10,6,14000000,33,6,87,73,20,25,11,91,35,81,75,6,69,35,37,1,32,76,6,19,35,48,6260,91,65,73,18,Right,10,5010000,35,79,6,46,35,93,81,35,10605,a6g4hhuu2a9t9d8f323gqsohm0\n
Terrelle Pryor Sr,JAX,WR,73,30,Ohio State,71,83,30,20,74,86,80,67,35,77,83,90,81,76,20,86,43,42,88,24,228,6/20/1989,72,8,650000,50,66,83,20,75,10,70,90,38,88,82,79,15,78,20,1,78,54,59,32,25,40,5000,91,76,78,35,Right,57,0,25,10,52,32,31,88,77,25,13094,sijd2ub6qnd523mh0geh1dnm3g\n
Geoff Swaim,JAX,TE,73,25,Texas,77,35,35,58,74,61,73,6,35,63,81,85,65,76,10,75,67,35,82,20,260,9/16/1993,58,4,5130000,65,15,64,19,68,87,17,83,60,85,72,10,19,68,10,1,65,12,10,22,54,73,7823,82,73,47,22,Right,10,1250000,55,10,6,51,66,76,45,50,13173,pguim3s7c1139h3criotrtdmic\n
Cody Davis,JAX,FS,72,30,Texas Tech,68,35,45,14,58,59,35,15,64,10,59,92,60,74,47,61,35,68,90,75,203,6/6/1989,10,6,3250000,55,15,65,69,15,22,15,89,35,96,69,15,72,53,49,1,15,79,10,19,35,59,6857,86,60,29,15,Right,10,1760000,35,80,10,40,35,87,44,35,20409,dbb1vohs8r112hq342cf3koeh4\n
Abry Jones,JAX,DT,72,27,Georgia,83,36,10,36,88,20,25,6,78,7,35,76,25,76,62,15,45,79,87,29,318,9/8/1991,3,6,13300000,22,6,20,78,15,95,12,65,45,66,84,6,20,28,75,1,25,75,6,20,45,86,5909,76,42,10,20,Right,15,2200000,45,25,6,69,45,59,15,46,12403,u5b5kj3m1op42lopu24ueg1ogk\n
A.J. Cann,JAX,RG,71,27,South Carolina,83,11,10,77,88,10,15,6,30,5,35,72,10,75,10,15,75,35,93,13,325,10/23/1991,5,4,9250000,25,6,10,28,15,60,12,56,77,78,85,6,12,10,10,1,15,20,6,12,71,80,7038,76,39,5,14,Right,12,5780000,72,10,6,25,74,57,10,72,17776,k575tbjr0ih56ptseiph0bj46k\n
D.J. Chark Jr,JAX,WR,71,22,LSU,70,28,78,17,59,78,75,10,29,73,78,93,76,76,10,81,51,27,90,17,198,9/23/1996,77,1,3130000,33,20,81,16,70,17,20,94,27,93,78,15,10,52,10,1,68,17,15,15,15,41,8843,90,68,71,19,Right,19,1310000,26,10,10,21,22,85,77,20,17858,aqmes7pc2qiha00ipcnacvkrbs\n
Ronnie Harrison,JAX,SS,71,22,Alabama,69,23,55,20,74,63,55,6,77,15,67,90,54,75,50,60,35,71,92,72,214,4/18/1997,10,1,2590000,52,6,63,67,20,36,15,86,35,82,91,6,73,43,42,1,20,88,6,11,35,63,8914,91,69,31,14,Right,18,800000,35,72,6,61,35,84,58,35,17800,ji2ohfa1p4rp3ht88o2gfh1omk\n
Josh Oliver,JAX,TE,71,22,San Jose St.,69,24,39,50,75,67,80,6,49,61,80,86,54,77,32,79,55,47,90,26,250,3/21/1997,56,0,3140000,69,15,60,33,66,89,18,85,53,82,84,10,17,64,26,1,63,46,10,15,55,64,9590,89,77,59,20,Right,10,1110000,57,23,6,48,55,79,55,56,17719,2tebbclc3n6nhtvgijegus68ug\n
Jawaan Taylor,JAX,RT,71,21,Florida,74,19,10,74,89,15,10,6,27,5,35,74,10,77,10,12,72,38,90,12,312,11/25/1997,5,0,3060000,34,6,10,10,10,75,12,65,75,72,87,6,12,25,10,1,12,43,6,20,76,81,9650,79,30,6,22,Right,10,4760000,74,10,6,36,70,68,12,72,20451,hn181pm4r0il5h48i8vn06niik\n
Logan Cooke,JAX,P,70,24,Mississippi St.,57,43,10,17,56,16,15,17,40,15,39,72,10,77,10,15,21,33,87,16,200,7/28/1995,15,1,2460000,17,26,14,16,15,9,25,67,21,61,71,19,13,19,10,1,17,25,20,68,21,24,9331,86,41,20,92,Right,18,80000,21,10,16,26,21,52,18,21,12995,7on9v8ritks684shh113a6t7l8\n
Ben Koyack,JAX,TE,70,26,Notre Dame,80,25,25,54,68,66,74,25,52,58,79,84,57,77,50,70,62,40,91,25,258,4/9/1993,53,4,1350000,56,35,62,25,63,83,18,79,61,79,75,21,20,60,44,1,64,45,30,14,55,69,7205,86,72,48,11,Right,15,0,56,25,25,48,57,78,48,52,12596,bk5h7v4ddlb367k69hb0fb4nsg\n
Dawuane Smoot,JAX,LE,70,24,Illinois,67,20,6,10,82,34,20,6,81,3,35,85,22,75,72,22,45,73,91,35,264,3/2/1995,2,2,2880000,30,6,41,66,10,94,12,80,45,73,89,6,26,37,59,1,12,81,6,15,45,80,8732,88,28,18,20,Right,14,960000,45,24,6,69,45,84,28,45,2169,q6fdefe7buq15elvmdsn6p5seo\n
Leon Jacobs,JAX,LOLB,69,23,Wisconsin,63,23,25,30,81,45,43,6,78,5,58,88,44,74,64,38,45,81,87,55,245,10/3/1995,5,1,2460000,44,6,54,65,15,48,12,88,45,83,87,6,61,40,54,1,15,83,6,14,45,82,8941,86,51,24,18,Right,11,80000,45,45,6,66,45,79,39,45,2674,t1p2t97pv5d8cm3fqp7gounhi4\n
Cam Robinson,JAX,LT,69,23,Alabama,78,21,8,85,91,14,26,6,33,13,32,80,14,78,26,22,70,29,93,17,320,10/9/1995,7,2,3770000,27,6,18,26,23,74,12,67,72,66,94,6,11,26,33,1,18,42,6,28,70,84,8705,91,27,8,19,Right,13,3240000,75,12,6,38,64,62,16,76,13140,tv7skp0atj8blo38riutid7gec\n
D.J. Alexander,JAX,LOLB,67,27,Oregon State,69,25,10,19,69,42,32,6,80,5,54,90,55,74,61,35,45,78,81,62,233,9/30/1991,5,4,650000,42,6,62,66,15,59,12,86,45,83,68,6,56,51,49,1,15,76,6,19,45,79,7646,84,60,29,17,Right,15,0,45,57,6,57,45,83,44,45,13259,l8hdh6cmcc122rqq49bbc582ag\n
Benny Cunningham,JAX,HB,67,29,Mid Tenn St.,80,25,83,46,77,80,56,15,35,51,65,88,76,70,10,56,45,35,84,15,217,7/7/1990,43,6,690000,85,35,81,20,58,29,18,86,35,80,88,15,15,82,10,1,59,20,30,10,37,44,6858,90,84,64,10,Right,17,50000,55,20,20,26,35,84,56,32,20487,lljn400os1opq9s548l0qf2l7c\n
Datone Jones,JAX,DT,67,29,UCLA,70,24,10,34,83,25,10,6,81,3,32,86,10,76,73,12,45,73,87,58,285,7/24/1990,2,6,740000,30,6,10,67,10,96,12,77,45,77,86,6,46,35,61,1,12,70,6,21,45,83,5912,76,45,10,19,Right,10,0,45,10,6,65,45,72,25,45,1385,los5c64j87p48fpb0qtdjg38ig\n
Jarrod Wilson,JAX,SS,67,25,Michigan,66,27,50,10,71,55,53,6,72,27,57,89,62,74,44,62,30,63,91,72,210,2/9/1994,22,3,5350000,48,6,65,68,37,26,15,87,35,85,81,6,69,51,61,1,24,65,6,24,35,55,8460,88,55,45,28,Right,12,1890000,30,69,6,53,35,83,60,35,13208,o7agm29ubb4gbth3pp6jon41po\n
Lerentee McCray,JAX,RE,66,29,Florida,64,25,10,20,70,50,32,6,80,5,54,85,46,75,67,35,45,74,78,49,249,8/26/1990,5,6,3750000,49,6,40,65,15,55,12,80,45,78,87,6,47,45,75,1,30,68,6,22,45,80,6696,84,35,29,22,Right,15,1760000,45,56,6,62,45,80,44,45,11740,6iar0k11h28fjt4kfodvgkf23o\n
James Onwualu,JAX,ROLB,66,24,Notre Dame,59,20,10,13,72,47,59,6,76,5,66,87,46,73,68,54,45,78,94,64,232,9/4/1994,5,2,1210000,36,6,50,57,15,58,12,80,45,86,90,6,60,41,68,1,25,72,6,23,45,73,9258,84,62,27,27,Right,10,0,45,58,6,68,45,83,42,45,2109,bj0qp19sr9mb8obgbt0ajfqdbg\n
Thomas Rawls,JAX,HB,66,26,Central Michigan,68,25,57,31,76,75,50,10,34,44,60,87,76,69,16,49,35,35,85,10,215,8/3/1993,36,4,650000,83,30,83,22,51,34,22,90,29,86,78,10,15,77,22,1,46,15,25,11,39,29,7290,87,86,76,15,Right,16,20000,56,15,15,27,29,81,71,35,20659,9qsfv940pptnkch10e8i8bulbo\n
Ramik Wilson,JAX,MLB,66,27,Georgia,69,25,10,25,76,25,38,6,77,11,58,88,15,74,50,42,45,84,88,67,237,8/19/1992,6,4,650000,39,6,35,66,21,53,12,84,45,85,83,6,60,42,61,1,27,81,6,20,45,85,7390,86,64,11,20,Right,10,0,45,62,6,61,45,74,21,45,17850,2c39er13me353ddjal5g75cog0\n
Ryquell Armstead,JAX,HB,65,22,Temple,70,29,65,30,72,76,52,15,41,44,59,89,70,71,13,48,31,38,87,32,215,10/30/1996,35,0,2540000,81,27,76,23,51,30,31,90,26,74,81,16,24,77,19,1,48,34,19,13,35,44,9371,86,84,75,18,Right,14,320000,51,24,16,37,21,83,70,30,17789,crj3th8i9urek7h4f8pdtsngco\n
Josh Wells,JAX,LT,65,28,J. Madison,70,10,10,74,84,10,15,6,33,5,40,78,10,78,10,15,66,34,90,12,306,2/14/1991,5,5,690000,25,6,10,15,15,72,12,62,70,77,74,6,11,10,10,1,15,30,6,11,75,77,7372,83,55,5,11,Right,10,50000,73,10,6,25,64,66,11,71,20604,b2v1sars8pcaq3o7a04nsabkv8\n
Quincy Williams,JAX,ROLB,65,23,Murray State,63,25,10,26,65,35,33,6,80,6,59,89,32,71,56,48,29,79,85,59,225,8/28/1996,5,0,2630000,30,6,38,62,15,56,12,87,44,89,86,6,53,39,49,1,18,86,6,19,44,69,0,88,44,18,19,Right,13,760000,21,50,6,62,44,78,33,43,12831,p7u0a92nfik0ae7qid2ku2jfok\n
Dontavius Russell,JAX,DT,64,23,Auburn,56,21,12,31,86,22,14,6,73,5,20,78,17,75,51,16,53,77,88,29,320,9/18/1995,3,0,2540000,51,6,21,58,13,98,12,68,46,65,84,6,26,28,65,1,15,79,6,17,44,81,9614,80,29,13,17,Right,10,80000,49,13,6,73,45,58,18,45,2564,q9vmi228cj5s8udef56biinbfo\n
Eli Ankou,JAX,DT,63,25,UCLA,69,23,9,26,84,29,40,6,73,18,43,81,24,75,57,30,44,80,86,44,325,6/8/1994,13,2,1680000,47,6,28,67,26,54,12,65,46,74,87,6,38,36,66,1,20,76,6,17,44,76,9136,81,39,19,17,Right,10,0,44,15,6,61,45,55,34,45,9809,n60sr4pqo95u9c5t5q4vsklbo4\n
Tyre Brady,JAX,WR,63,24,Marshall,54,30,60,24,62,71,80,22,44,67,78,88,71,75,34,83,46,44,85,26,211,4/19/1995,69,0,1760000,44,27,77,33,69,19,22,86,18,78,77,26,18,46,25,1,75,43,20,13,35,47,9394,87,62,72,18,Right,19,0,35,18,12,30,10,83,69,30,2415,ri19ofh2nfd26o403395rric60\n
Najee Goode,JAX,MLB,63,30,West Virginia,70,20,10,15,70,15,10,6,83,5,50,87,10,72,53,12,45,75,88,48,244,6/4/1989,5,7,650000,35,6,24,70,10,52,12,85,45,84,78,6,49,25,61,1,12,79,6,14,45,75,5188,85,60,10,20,Right,12,0,45,44,6,75,45,71,21,45,20459,4vnrp2qa5o1j5eoasg26dpl0jg89anmo0rh5n6vi7tcg4c0s4op0\n
C.J. Reavis,JAX,FS,63,23,Marshall,57,27,63,18,58,60,52,6,74,23,62,91,62,72,43,55,35,63,84,72,198,11/27/1995,16,1,1710000,30,14,68,56,33,38,11,86,33,79,80,6,70,48,32,1,22,70,12,17,33,52,9902,89,57,51,18,Right,10,0,35,72,10,54,34,80,57,34,12455,e9mm9u3056gh36hp6pms3il800\n
Tre Herndon,JAX,CB,62,23,Vanderbilt,57,25,65,16,56,58,40,6,76,10,56,89,62,71,48,60,18,54,83,62,185,3/5/1996,10,1,1710000,25,6,71,63,20,37,10,89,35,83,82,6,64,31,44,1,12,53,6,11,35,54,9337,89,53,44,10,Right,11,0,10,71,6,56,35,91,53,35,20419,c9i6ockkua62ne8lvv855qalqc\n
Brandon Thomas,JAX,RG,62,28,Clemson,52,19,10,84,92,10,15,6,29,5,32,79,10,75,10,15,68,31,76,18,317,2/18/1991,5,5,1130000,20,6,10,22,15,70,12,68,72,78,69,6,13,10,10,1,15,20,6,35,60,81,6608,83,40,5,17,Right,10,0,60,10,6,27,64,55,10,59,17637,8t11h7bkkfn8ao08iubnfkb5n0\n
Andrew Wingard,JAX,FS,62,22,Wyoming,55,35,30,21,55,70,43,15,78,25,62,90,63,72,45,60,35,67,89,65,209,12/5/1996,10,0,1760000,74,15,71,57,35,42,15,87,45,87,88,15,62,46,56,1,15,84,10,19,35,58,9686,92,74,54,15,Right,12,0,40,63,10,53,40,87,67,35,13106,b5ve5v9ujchljcsfv5c0guatog\n
Quenton Meeks,JAX,CB,61,22,Stanford,52,27,45,18,55,65,33,6,72,19,58,92,69,73,41,63,21,53,83,61,209,6/20/1997,12,1,1710000,42,6,70,57,29,24,15,88,33,91,86,6,64,30,35,1,27,50,6,17,33,48,8990,91,60,50,18,Right,10,0,10,70,6,52,34,92,64,34,11819,ucmo6mpgqrao4tf3ts32fko3p0\n
Zedrick Woods,JAX,SS,61,22,Ole Miss,51,12,45,17,65,53,57,6,72,15,60,90,63,71,44,61,35,70,86,62,203,8/3/1997,10,0,1760000,25,6,71,53,25,46,15,93,35,90,80,6,63,42,30,1,20,83,6,10,35,65,9690,90,56,50,12,Right,13,0,35,64,6,55,35,83,65,35,20418,h5datnhrdeerul955q7q5bscls\n
Joe Giles-Harris,JAX,MLB,60,22,Duke,56,25,10,17,69,41,45,6,78,24,53,85,37,74,57,47,45,81,88,55,234,4/1/1997,20,0,1760000,43,6,45,58,27,45,12,81,45,73,87,6,47,33,50,1,33,82,6,13,45,78,9471,85,45,37,18,Right,10,0,45,31,6,70,45,81,29,45,12616,u2rhm030lolobi9avjbkun66bo\n
Cedric Ogbuehi,JAX,RT,60,27,Texas AM,65,30,10,82,83,10,10,6,30,5,25,77,10,77,10,12,63,25,72,20,310,4/25/1992,5,4,740000,15,6,10,20,10,77,12,73,67,74,73,6,15,10,10,1,12,12,6,25,66,81,7260,88,25,5,25,Right,13,0,65,10,6,15,60,70,10,63,13377,ctnh4halnv8ak9kfpii7utd6v0\n
Tyler Shatley,JAX,C,60,28,Clemson,73,22,10,75,90,10,10,6,45,5,22,80,10,75,35,12,62,41,92,12,310,5/5/1991,5,5,910000,15,6,10,35,10,69,12,65,64,74,75,6,9,10,45,1,12,35,6,20,67,77,7316,78,40,5,22,Right,14,100000,66,10,6,39,60,55,10,63,10834,gu5c390mg811c570h1j60elr7k\n
Breon Borders,JAX,CB,59,24,Duke,54,27,61,17,65,68,65,6,75,14,70,92,72,72,34,61,25,59,90,57,189,7/22/1995,11,2,1130000,39,6,77,56,24,31,13,89,33,82,83,6,55,43,27,1,20,63,6,17,33,47,9145,91,65,63,18,Right,15,0,25,66,6,55,34,85,73,34,2262,vfmi1fqkig3mptkejq3h7ao1ic\n
Gardner Minshew II,JAX,QB,59,23,Wash. St.,64,83,13,14,61,66,16,70,32,14,26,85,52,73,10,15,23,31,91,12,225,5/16/1996,12,0,2540000,34,78,70,16,15,16,69,75,22,81,91,74,13,33,10,1,15,31,73,16,18,25,9575,96,63,53,20,Right,76,170000,15,10,71,24,16,79,54,14,10838,9mtunopu2krn6beiu89gdptpcp6lr23h9ltp6qa9t0vu6675dkc0\n
Donnell Greene,JAX,LT,57,23,Minnesota,55,26,10,78,86,15,15,6,40,5,30,80,15,77,29,15,63,45,84,10,335,11/9/1995,5,0,1760000,20,6,10,38,15,73,12,53,65,77,78,6,15,29,36,1,15,44,6,25,64,81,9477,83,35,6,25,Right,8,0,62,15,6,38,60,60,12,59,20588,4jjla1901bpdu44m31qmdb8has\n
Saivion Smith,JAX,CB,57,21,Alabama,53,48,45,18,57,60,45,22,73,20,64,88,57,73,47,62,25,60,86,58,200,11/5/1997,15,0,1760000,61,42,66,52,25,35,26,85,33,80,82,40,60,44,42,1,20,61,33,17,33,50,9636,84,61,54,18,Right,33,0,25,73,26,50,34,83,61,34,17658,6lpjhtv8ei97v5dhjhknp9gcjk\n
Nick DeLuca,JAX,LOLB,56,24,North Dakota St.,48,14,10,19,65,36,31,6,75,5,49,87,41,75,53,30,45,79,82,53,248,1/27/1995,5,1,1050000,44,6,45,50,15,57,12,77,45,79,94,6,47,44,54,1,14,85,6,10,45,67,8867,87,48,27,12,Right,13,0,45,40,6,56,45,81,34,45,12950,ba8fuqt23ilk8lam5lsjohsm7s\n
Michael Hughes,JAX,DT,56,23,UNLV,48,23,9,29,82,15,12,6,74,5,30,79,23,74,54,15,45,79,80,16,308,4/3/1996,5,1,1640000,33,6,18,50,12,67,12,62,45,70,82,6,12,22,62,1,15,77,6,12,45,78,9808,80,36,12,17,Right,10,0,45,16,6,60,45,60,15,45,13469,hp3s4t4buec6vvr2rqki6meh0s\n
Will Richardson Jr,JAX,RT,56,23,N.C. State,52,16,10,79,80,10,15,6,28,5,33,77,10,78,10,15,59,24,81,12,303,1/4/1996,5,1,2460000,25,6,10,22,15,76,12,65,59,77,83,6,16,35,15,1,15,23,6,17,71,78,9037,83,40,5,14,Right,16,600000,69,10,6,20,61,57,10,66,13306,bh1578nhpc51bgnt8poton36is\n
KC McDermott,JAX,LG,54,23,Miami,61,14,10,68,82,10,15,6,29,5,22,78,10,77,10,15,63,22,87,16,311,4/18/1996,5,1,1090000,10,6,10,21,15,62,12,62,64,71,84,6,7,10,10,1,15,35,6,15,58,71,8985,80,40,8,17,Right,10,20000,58,10,6,22,61,60,15,59,13382,l646d58k3i208dgm3h68unqg9k\n
Alex McGough,JAX,QB,54,23,FIU,63,81,10,14,56,67,15,70,25,14,20,88,44,75,10,15,12,24,92,15,214,11/19/1995,12,1,1140000,31,75,61,17,15,2,59,84,12,79,82,72,12,31,10,1,15,13,71,12,15,22,9344,90,49,45,17,Right,72,160000,15,10,63,23,12,77,51,15,10658,t4iukpufnlgukdpbuqr30n3nis\n
Leonard Wester,JAX,LT,54,26,Missouri W State,56,22,9,79,80,12,15,5,29,5,38,78,12,78,14,15,60,38,86,14,305,1/3/1993,5,3,720000,31,5,11,19,14,61,12,67,61,65,79,5,11,15,15,1,16,32,5,19,59,78,8450,84,29,8,18,Right,10,0,65,10,5,26,58,61,18,68,11694,9oh3nvk7h895fc81grhnuf8nuk\n
Tanner Lee,JAX,QB,46,24,Nebraska,61,82,11,11,61,42,17,81,30,15,22,83,30,76,10,13,16,28,89,18,220,2/14/1995,14,1,500000,24,72,39,18,16,3,40,73,10,78,88,64,12,28,10,1,17,22,62,15,14,20,8970,92,61,24,19,Right,66,0,17,10,59,24,10,79,28,12,20422,h9sb93pj7rim8h7h7fgn9doo3g\n
Matt Overton,JAX,TE,45,34,Western Wash.,60,40,10,50,66,22,57,12,66,40,55,72,30,73,54,52,56,60,90,25,241,7/6/1985,35,8,670000,39,12,20,47,45,45,10,70,52,72,75,12,20,20,70,1,65,61,12,18,50,65,6010,78,60,15,29,Right,10,0,60,25,12,64,45,66,25,40,17817,rh3hhrra5l6qqrl2aktptjh1qk\n